content,identifier,color,fileheader,width,height,align,ifThumbnail
0.png,content,#34568B,FALSE,400,,center
React(with Javascript) - 개인 프로젝트,content,#34568B,FALSE,400,,center
리액트 기술문서와 원서를 활용하여 문제점 해결 가능,text,#34568B,FALSE,400
useRef，useEffect，useState 등의 Hook 활용 가능,text,#34568B,FALSE,400
상태관리에 props，redux 등 다양한 방법 사용 가능,text,#34568B,FALSE,400
map과 reduce를 활용하여 Component 재사용성 극대화 가능,text,#34568B,FALSE,400
Material-UI의 styles를 자유롭게 활용 가능,text,#34568B,FALSE,400
axios 활용하여 비동기 통신 및 MongoDB CRUD 가능,text,#34568B,FALSE,400
Functional ／Class Component를 이해하고 상호 변경 가능,text,#34568B,FALSE,400
